1059,3,Flareon,22,68,68,70,39,54,61,41,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1059','136','3','22');"
1060,0,Goldeen,22,59,59,42,39,28,34,40,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1060','118','0','22');"
1060,1,Seaking,24,81,81,57,44,44,52,46,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1060','119','1','24');"
1061,0,Parasect,33,94,94,79,69,56,69,36,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1061','47','0','33');"
1061,1,Golduck,35,113,113,75,72,84,73,77,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1061','55','1','35');"
1061,2,Vaporeon,33,140,140,59,56,89,79,59,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1061','134','2','33');"
1062,0,Rapidash,36,105,105,89,68,75,75,93,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1062','78','0','36');"
1062,1,Flaaffy,31,95,95,50,50,65,53,44,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1062','180','1','31');"
1063,0,Rapidash,38,111,111,94,71,79,79,98,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1063','78','0','38');"
1063,1,Ampharos,37,126,126,73,81,103,84,59,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1063','181','1','37');"
1064,0,Rapidash,42,121,121,104,78,87,87,108,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1064','78','0','42');"
1064,1,Ampharos,40,136,136,79,87,111,91,63,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1064','181','1','40');"
1065,0,Rapidash,56,158,158,137,103,114,114,142,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1065','78','0','56');"
1065,1,Ampharos,59,196,196,114,126,161,132,91,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1065','181','1','59');"
1066,0,Staryu,24,57,57,35,40,47,40,54,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1066','120','0','24');"
1066,1,Starmie,26,76,76,53,58,66,58,74,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1066','121','1','26');"
1067,0,Pikachu,36,84,84,57,46,53,53,82,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1067','25','0','36');"
1067,1,Blastoise,36,115,115,77,89,79,93,74,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1067','9','1','36');"
1068,0,Shellder,26,60,60,48,66,37,27,35,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1068','90','0','26');"
1068,1,Cloyster,28,76,76,68,115,62,40,54,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1068','91','1','28');"
1069,0,Marill,27,84,84,25,41,25,41,36,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1069','183','0','27');"
1069,1,Wartortle,24,70,70,43,52,44,52,41,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1069','8','1','24');"
1069,2,Wartortle,24,70,70,43,52,44,52,41,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1069','8','2','24');"
1070,0,Rhyhorn,48,152,152,103,113,51,51,46,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1070','111','0','48');"
1070,1,Charmeleon,46,125,125,80,74,95,81,95,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1070','5','1','46');"
1070,2,Wartortle,46,126,126,79,95,81,95,74,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1070','8','2','46');"
1071,0,Dragonair,37,105,105,80,66,70,70,70,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1071','148','0','37');"
1072,0,Mareep,25,71,71,34,34,46,36,31,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1072','179','0','25');"
1072,1,Ninetales,25,80,80,52,51,54,64,64,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1072','38','1','25');"
1073,0,Dratini,35,86,86,62,49,52,52,52,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1073','147','0','35');"
1073,1,Dragonair,37,105,105,80,66,70,70,70,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1073','148','1','37');"
1074,0,Bulbasaur,32,82,82,47,47,58,58,45,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1074','1','0','32');"
1074,1,Ivysaur,32,91,91,56,56,67,67,54,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1074','2','1','32');"
1074,2,Venusaur,32,104,104,69,69,80,80,67,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1074','3','2','32');"
1075,0,Dragonair,38,108,108,82,68,71,71,71,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1075','148','0','38');"
1076,0,Charmander,26,65,65,41,36,45,40,48,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1076','4','0','26');"
1076,1,Bulbasaur,26,68,68,39,39,48,48,37,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1076','1','1','26');"
1076,2,Squirtle,26,68,68,39,48,40,47,36,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1076','7','2','26');"
1077,0,Dratini,35,86,86,62,49,52,52,52,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1077','147','0','35');"
1077,1,Dratini,35,86,86,62,49,52,52,52,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1077','147','1','35');"
1077,2,Seadra,35,96,96,63,84,84,49,77,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1077','117','2','35');"
1078,0,Horsea,33,74,74,43,63,63,33,56,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1078','116','0','33');"
1078,1,Horsea,33,74,74,43,63,63,33,56,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1078','116','1','33');"
1078,2,Seadra,35,96,96,63,84,84,49,77,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1078','117','2','35');"
1079,0,Ivysaur,47,130,130,80,81,97,97,78,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1079','2','0','47');"
1079,1,Starmie,47,130,130,92,101,115,101,130,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1079','121','1','47');"
1080,0,Growlithe,36,98,98,68,50,68,53,61,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1080','58','0','36');"
1080,1,Nidorina,33,101,101,57,61,53,53,53,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1080','30','1','33');"
1080,2,Staryu,36,80,80,50,57,68,57,79,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1080','120','2','36');"
1081,0,Growlithe,38,103,103,71,52,71,56,64,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1081','58','0','38');"
1081,1,Nidorina,36,109,109,62,66,57,57,58,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1081','30','1','36');"
1081,2,Staryu,38,84,84,52,60,71,60,83,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1081','120','2','38');"
1082,0,Arcanine,47,158,158,125,97,115,97,111,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1082','59','0','47');"
1082,1,Nidoqueen,43,145,145,99,95,84,93,85,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1082','31','1','43');"
1082,2,Starmie,47,130,130,92,101,115,101,130,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1082','121','2','47');"
1083,0,Arcanine,54,180,180,143,110,132,110,127,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1083','59','0','54');"
1083,1,Nidoqueen,53,177,177,121,116,103,114,104,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1083','31','1','53');"
1083,2,Starmie,56,153,153,109,120,137,120,153,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1083','121','2','56');"
1084,0,Pidgeot,25,85,85,54,51,49,49,64,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1084','17','0','25');"
1084,1,Electabuzz,27,81,81,59,45,66,60,71,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1084','125','1','27');"
1085,0,Slowking,50,173,173,98,103,123,133,53,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1085','199','0','50');"
1085,1,Lickilicky,53,198,198,114,124,108,124,77,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1085','463','1','53');"
1086,0,Jolteon,43,124,124,76,72,115,102,132,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1086','135','0','43');"
1086,1,Tangela,43,124,124,67,119,106,54,72,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1086','114','1','43');"
1086,2,Tauros,43,132,132,106,102,54,80,115,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1086','128','2','43');"
1087,0,Drilbur,30,86,86,66,39,33,42,56,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1087','529','0','30');"
1087,1,Zebstrika,30,95,95,75,53,63,53,85,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1087','523','1','30');"
1088,0,Swoobat,27,82,82,45,44,56,44,76,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1088','528','0','27');"
1089,0,Stoutland,33,110,110,89,76,46,76,69,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1089','508','0','33');"
1090,0,Furret,64,205,205,125,109,85,98,143,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1090','162','0','64');"
1090,1,Gabite,64,184,184,143,111,92,98,133,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1090','444','1','64');"
1090,2,Grumpig,64,199,199,85,111,143,168,130,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1090','326','2','64');"
1091,0,Vanillish,35,93,93,63,63,73,70,58,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1091','583','0','35');"
1091,1,Gothorita,35,99,99,49,66,70,77,56,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1091','575','1','35');"
1091,2,Duosion,35,103,103,45,52,105,59,38,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1091','578','2','35');"
1092,0,Simisage,44,135,135,107,76,107,76,109,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1092','512','0','44');"
1092,1,Simisear,44,135,135,107,76,107,76,109,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1092','514','1','44');"
1092,2,Simipour,44,135,135,107,76,107,76,109,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1092','516','2','44');"
1093,0,Galvantula,65,189,189,128,106,154,106,168,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1093','596','0','65');"
1093,1,Tropius,65,227,227,116,136,122,141,94,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1093','357','1','65');"
1093,2,Mamoswine,65,241,241,197,132,119,106,132,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1093','473','2','65');"
1094,0,Sawsbuck,40,128,128,99,75,67,75,95,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1094','586','0','40');"
1094,1,Jellicent,40,144,144,67,75,87,103,67,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1094','593','1','40');"
1095,0,Fraxure,41,119,119,115,77,52,60,74,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1095','611','0','41');"
1096,0,Whimsicott,30,86,86,56,66,62,60,85,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1096','547','0','30');"
1096,1,Tirtouga,30,83,83,62,77,47,42,29,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1096','564','1','30');"
1097,0,Deino,40,106,106,71,59,55,59,49,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1097','633','0','40');"
1097,1,Druddigon,40,126,126,115,91,67,91,57,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1097','621','1','40');"
1098,0,Klang,44,122,122,91,104,82,95,64,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1098','600','0','44');"
1098,1,Seismitoad,44,162,162,104,86,95,86,85,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1098','537','1','44');"
1099,0,Stoutland,45,147,147,120,102,61,102,93,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1099','508','0','45');"
1099,1,Scolipede,45,125,125,111,101,70,83,122,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1099','545','1','45');"
1100,0,Simisage,39,121,121,95,68,95,68,97,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1100','512','0','39');"
1100,1,Simisear,39,121,121,95,68,95,68,97,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1100','514','1','39');"
1100,2,Simipour,39,121,121,95,68,95,68,97,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1100','516','2','39');"
1101,0,Mienfoo,39,98,98,85,58,61,58,69,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1101','619','0','39');"
1101,1,Elgyem,39,105,105,61,61,85,61,42,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1101','605','1','39');"
1101,2,Pawniard,39,98,98,85,73,50,50,65,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1101','624','2','39');"
1102,0,Liepard,32,94,94,72,48,72,48,84,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1102','510','0','32');"
1102,1,Watchog,32,91,91,70,60,54,60,65,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1102','505','1','32');"
1102,2,Swoobat,32,96,96,53,51,65,51,89,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1102','528','2','32');"
1103,0,Alomomola,65,312,312,125,132,80,86,112,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1103','594','0','65');"
1103,1,Klinklang,65,176,176,158,177,119,138,145,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1103','601','1','65');"
1103,2,Beheeyem,65,195,195,125,125,190,151,80,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1103','606','2','65');"
1104,0,Tauros,66,198,198,160,154,81,121,173,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1104','128','0','66');"
1104,1,Wailord,66,324,324,147,88,147,88,107,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1104','321','1','66');"
1105,0,Vanillish,36,95,95,64,64,75,71,60,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1105','583','0','36');"
1105,1,Galvantula,36,109,109,73,61,87,61,95,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1105','596','1','36');"
1106,0,Cubchoo,35,96,96,66,45,59,45,45,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1106','613','0','35');"
1106,1,Leavanny,35,110,110,89,73,66,73,82,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1106','542','1','35');"
1107,0,Archen,31,86,86,85,44,62,44,59,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1107','566','0','31');"
1108,0,Fraxure,39,114,114,110,73,50,58,71,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1108','611','0','39');"
1108,1,Eelektrik,39,113,113,85,73,77,73,50,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1108','603','1','39');"
1108,2,Accelgor,39,125,125,73,50,97,65,132,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1108','617','2','39');"
1109,0,Fraxure,40,117,117,113,75,51,59,73,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1109','611','0','40');"
1109,1,Fraxure,40,117,117,113,75,51,59,73,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1109','611','1','40');"
1110,0,Purugly,68,199,199,141,116,116,109,181,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1110','432','0','68');"
1110,1,Espeon,68,190,190,117,111,206,158,179,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1110','196','1','68');"
1110,2,Lapras,68,279,279,145,138,145,158,111,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1110','131','2','68');"
1111,0,Swoobat,32,96,96,53,51,65,51,89,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1111','528','0','32');"
1111,1,Gothorita,32,91,91,45,61,64,70,51,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1111','575','1','32');"
1112,0,Absol,68,190,190,206,111,131,111,131,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1112','359','0','68');"
1112,1,Dodrio,68,184,184,179,124,111,111,165,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1112','85','1','68');"
1112,2,Walrein,68,252,252,138,151,158,151,117,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1112','365','2','68');"
1113,0,Gardevoir,61,175,175,106,106,179,167,124,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1113','282','0','61');"
1113,1,Gallade,61,175,175,179,106,106,167,124,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1113','475','1','61');"
1114,0,Mienfoo,39,98,98,85,58,61,58,69,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1114','619','0','39');"
1114,1,Elgyem,39,105,105,61,61,85,61,42,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1114','605','1','39');"
1114,2,Pawniard,39,98,98,85,73,50,50,65,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1114','624','2','39');"
1115,0,Simisage,39,121,121,95,68,95,68,97,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1115','512','0','39');"
1115,1,Simisear,39,121,121,95,68,95,68,97,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1115','514','1','39');"
1115,2,Simipour,39,121,121,95,68,95,68,97,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1115','516','2','39');"
1116,0,Jynx,65,182,182,93,73,177,151,151,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1116','124','0','65');"
1116,1,Vaporeon,65,267,267,112,106,171,151,112,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1116','134','1','65');"
1116,2,Gliscor,65,195,195,151,190,86,125,151,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1116','472','2','65');"
1117,0,Rotom,65,163,163,93,128,151,128,146,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1117','479','0','65');"
1117,1,Butterfree,65,176,176,86,93,145,132,119,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1117','12','1','65');"
1117,2,Alomomola,65,312,312,125,132,80,86,112,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1117','594','2','65');"
1118,0,Deino,41,108,108,73,60,56,60,50,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1118','633','0','41');"
1119,0,Whimsicott,45,125,125,81,97,90,88,125,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1119','547','0','45');"
1119,1,Zebstrika,45,138,138,111,77,93,77,125,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1119','523','1','45');"
1120,0,Gothita,29,75,75,32,44,47,53,41,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1120','574','0','29');"
1120,1,Lilligant,29,90,90,50,58,79,58,67,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1120','549','1','29');"
1120,2,Ducklett,29,85,85,40,44,40,44,47,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1120','580','2','29');"
1121,0,Dratini,63,147,147,108,84,90,90,90,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1121','147','0','63');"
1121,1,Sudowoodo,63,183,183,153,172,65,109,65,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1121','185','1','63');"
1121,2,Scyther,63,183,183,166,128,96,128,159,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1121','123','2','63');"
1121,3,Manectric,63,183,183,122,103,159,103,159,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1121','310','3','63');"
1122,0,Deino,39,103,103,69,58,54,58,48,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1122','633','0','39');"
1122,1,Fraxure,39,114,114,110,73,50,58,71,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1122','611','1','39');"
1122,2,Druddigon,39,123,123,112,89,65,89,56,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1122','621','2','39');"
1123,0,Magmortar,62,187,187,145,110,182,145,130,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1123','467','0','62');"
1124,0,Fraxure,41,119,119,115,77,52,60,74,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1124','611','0','41');"
1125,0,Krokorok,35,99,99,75,49,49,49,69,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1125','552','0','35');"
1125,1,Palpitoad,35,110,110,63,56,63,56,65,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1125','536','1','35');"
1125,2,Klang,35,99,99,73,84,66,77,52,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1125','600','2','35');"
1126,0,Lopunny,41,119,119,82,88,64,98,105,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1126','428','0','41');"
1126,1,Lampent,41,114,114,52,68,97,68,64,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1126','608','1','41');"
1127,0,Whimsicott,55,150,150,98,118,109,107,152,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1127','547','0','55');"
1127,1,Unfezant,55,172,172,151,112,96,85,127,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1127','521','1','55');"
1128,0,Archen,33,91,91,90,46,65,46,63,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1128','566','0','33');"
1128,1,Axew,33,85,85,74,56,36,43,54,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1128','610','1','33');"
1129,0,Golurk,55,182,182,161,112,85,112,85,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1129','623','0','55');"
1129,1,Sigilyph,55,164,164,88,112,138,112,131,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1129','561','1','55');"
1130,0,Tangrowth,55,194,194,134,162,145,79,79,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1130','465','0','55');"
1131,0,Galvantula,63,183,183,124,103,149,103,163,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1131','596','0','63');"
1131,1,Tropius,63,220,220,113,132,118,137,91,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1131','357','1','63');"
1131,2,Mamoswine,63,234,234,191,128,115,103,128,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1131','473','2','63');"
1132,0,Heatmor,66,211,211,156,115,167,115,114,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1132','631','0','66');"
1132,1,Umbreon,66,225,225,114,173,107,200,114,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1132','197','1','66');"
1132,2,Mismagius,66,178,178,107,107,167,167,167,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1132','429','2','66');"
1133,0,Grumpig,39,125,125,54,69,89,104,81,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1133','326','0','39');"
1133,1,Drifblim,39,180,180,81,53,89,61,81,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1133','426','1','39');"
1134,0,Klink,33,81,81,53,63,46,56,36,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1134','599','0','33');"
1134,1,Unfezant,33,107,107,92,69,59,53,78,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1134','521','1','33');"
1134,2,Sandslash,33,104,104,82,89,46,53,59,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1134','28','2','33');"
1135,0,Floatzel,47,153,153,120,73,101,68,130,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1135','419','0','47');"
1135,1,Mantine,47,135,135,59,87,97,153,87,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1135','226','1','47');"
1136,0,Basculin,46,136,136,106,81,95,72,111,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1136','550','0','46');"
1136,1,Basculin,46,136,136,106,81,95,72,111,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1136','550','1','46');"
1136,2,Azumarill,46,164,164,67,95,76,95,67,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1136','184','2','46');"
1137,0,Sawsbuck,50,158,158,123,93,83,93,118,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1137','586','0','50');"
1138,0,Tirtouga,33,90,90,68,84,51,46,31,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1138','564','0','33');"
1138,1,Axew,33,85,85,74,56,36,43,54,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1138','610','1','33');"
1139,0,Emolga,53,140,140,103,87,103,87,133,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1139','587','0','53');"
1139,1,Jellicent,53,188,188,87,98,114,135,87,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1139','593','1','53');"
1140,0,Herdier,18,57,57,40,34,24,34,33,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1140','507','0','18');"
1140,1,Marill,18,59,59,18,29,18,29,25,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1140','183','1','18');"
1141,0,Tauros,63,190,190,153,147,78,115,166,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1141','128','0','63');"
1141,1,Wailord,63,309,309,141,84,141,84,103,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1141','321','1','63');"
1142,0,Excadrill,50,188,188,158,83,73,88,111,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1142','530','0','50');"
1143,0,Drifblim,55,249,249,112,73,123,84,112,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1143','426','0','55');"
1143,1,Claydol,55,150,150,101,140,101,156,107,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1143','344','1','55');"
1144,0,Pelipper,47,130,130,68,115,101,87,83,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1144','279','0','47');"
1144,1,Wailord,47,233,233,106,64,106,64,78,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1144','321','1','47');"
1145,0,Swanna,53,161,161,116,90,116,90,127,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1145','581','0','53');"
1145,1,Galvantula,53,156,156,105,87,126,87,138,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1145','596','1','53');"
1146,0,Gligar,39,113,113,77,100,46,69,85,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1146','207','0','39');"
1146,1,Lilligant,39,117,117,65,77,104,77,89,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1146','549','1','39');"
1146,2,Basculin,39,117,117,90,69,81,61,95,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1146','550','2','39');"
1147,0,Linoone,63,193,193,115,104,90,104,153,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1147','264','0','63');"
1147,1,Mandibuzz,63,234,234,109,159,96,147,128,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1147','630','1','63');"
1147,2,Toxicroak,63,200,200,161,109,136,109,134,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1147','454','2','63');"
1148,0,Furret,63,202,202,123,108,84,96,141,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1148','162','0','63');"
1148,1,Braviary,63,221,221,182,122,99,122,128,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1148','628','1','63');"
1148,2,Seismitoad,63,227,227,147,122,134,122,120,"insert into trainer_teams (trainer_id,pokemon_id,place,level) values('1148','537','2','63');"
