id,name,species_id,height,weight,base_exp,order,is_default,,
286,breloom,286,12,392,161,389,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('286','breloom','286','392','12','161','389','1');"
287,slakoth,287,8,240,56,390,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('287','slakoth','287','240','8','56','390','1');"
288,vigoroth,288,14,465,154,391,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('288','vigoroth','288','465','14','154','391','1');"
289,slaking,289,20,1305,252,392,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('289','slaking','289','1305','20','252','392','1');"
290,nincada,290,5,55,53,393,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('290','nincada','290','55','5','53','393','1');"
291,ninjask,291,8,120,160,394,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('291','ninjask','291','120','8','160','394','1');"
292,shedinja,292,8,12,83,395,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('292','shedinja','292','12','8','83','395','1');"
293,whismur,293,6,163,48,396,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('293','whismur','293','163','6','48','396','1');"
294,loudred,294,10,405,126,397,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('294','loudred','294','405','10','126','397','1');"
295,exploud,295,15,840,245,398,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('295','exploud','295','840','15','245','398','1');"
296,makuhita,296,10,864,47,399,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('296','makuhita','296','864','10','47','399','1');"
297,hariyama,297,23,2538,166,400,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('297','hariyama','297','2538','23','166','400','1');"
298,azurill,298,2,20,38,277,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('298','azurill','298','20','2','38','277','1');"
299,nosepass,299,10,970,75,401,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('299','nosepass','299','970','10','75','401','1');"
300,skitty,300,6,110,52,403,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('300','skitty','300','110','6','52','403','1');"
301,delcatty,301,11,326,140,404,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('301','delcatty','301','326','11','140','404','1');"
302,sableye,302,5,110,133,405,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('302','sableye','302','110','5','133','405','1');"
303,mawile,303,6,115,133,407,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('303','mawile','303','115','6','133','407','1');"
304,aron,304,4,600,66,409,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('304','aron','304','600','4','66','409','1');"
305,lairon,305,9,1200,151,410,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('305','lairon','305','1200','9','151','410','1');"
306,aggron,306,21,3600,265,411,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('306','aggron','306','3600','21','265','411','1');"
307,meditite,307,6,112,56,413,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('307','meditite','307','112','6','56','413','1');"
308,medicham,308,13,315,144,414,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('308','medicham','308','315','13','144','414','1');"
309,electrike,309,6,152,59,416,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('309','electrike','309','152','6','59','416','1');"
310,manectric,310,15,402,166,417,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('310','manectric','310','402','15','166','417','1');"
311,plusle,311,4,42,142,419,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('311','plusle','311','42','4','142','419','1');"
312,minun,312,4,42,142,420,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('312','minun','312','42','4','142','420','1');"
313,volbeat,313,7,177,151,421,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('313','volbeat','313','177','7','151','421','1');"
314,illumise,314,6,177,151,422,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('314','illumise','314','177','6','151','422','1');"
315,roselia,315,3,20,140,424,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('315','roselia','315','20','3','140','424','1');"
316,gulpin,316,4,103,60,426,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('316','gulpin','316','103','4','60','426','1');"
317,swalot,317,17,800,163,427,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('317','swalot','317','800','17','163','427','1');"
318,carvanha,318,8,208,61,428,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('318','carvanha','318','208','8','61','428','1');"
319,sharpedo,319,18,888,161,429,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('319','sharpedo','319','888','18','161','429','1');"
320,wailmer,320,20,1300,80,431,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('320','wailmer','320','1300','20','80','431','1');"
321,wailord,321,145,3980,175,432,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('321','wailord','321','3980','145','175','432','1');"
322,numel,322,7,240,61,433,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('322','numel','322','240','7','61','433','1');"
323,camerupt,323,19,2200,161,434,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('323','camerupt','323','2200','19','161','434','1');"
324,torkoal,324,5,804,165,436,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('324','torkoal','324','804','5','165','436','1');"
325,spoink,325,7,306,66,437,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('325','spoink','325','306','7','66','437','1');"
326,grumpig,326,9,715,165,438,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('326','grumpig','326','715','9','165','438','1');"
327,spinda,327,11,50,126,439,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('327','spinda','327','50','11','126','439','1');"
328,trapinch,328,7,150,58,440,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('328','trapinch','328','150','7','58','440','1');"
329,vibrava,329,11,153,119,441,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('329','vibrava','329','153','11','119','441','1');"
330,flygon,330,20,820,260,442,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('330','flygon','330','820','20','260','442','1');"
331,cacnea,331,4,513,67,443,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('331','cacnea','331','513','4','67','443','1');"
332,cacturne,332,13,774,166,444,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('332','cacturne','332','774','13','166','444','1');"
333,swablu,333,4,12,62,445,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('333','swablu','333','12','4','62','445','1');"
334,altaria,334,11,206,172,446,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('334','altaria','334','206','11','172','446','1');"
335,zangoose,335,13,403,160,448,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('335','zangoose','335','403','13','160','448','1');"
336,seviper,336,27,525,160,449,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('336','seviper','336','525','27','160','449','1');"
337,lunatone,337,10,1680,161,450,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('337','lunatone','337','1680','10','161','450','1');"
338,solrock,338,12,1540,161,451,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('338','solrock','338','1540','12','161','451','1');"
339,barboach,339,4,19,58,452,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('339','barboach','339','19','4','58','452','1');"
340,whiscash,340,9,236,164,453,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('340','whiscash','340','236','9','164','453','1');"
341,corphish,341,6,115,62,454,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('341','corphish','341','115','6','62','454','1');"
342,crawdaunt,342,11,328,164,455,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('342','crawdaunt','342','328','11','164','455','1');"
343,baltoy,343,5,215,60,456,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('343','baltoy','343','215','5','60','456','1');"
344,claydol,344,15,1080,175,457,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('344','claydol','344','1080','15','175','457','1');"
345,lileep,345,10,238,71,458,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('345','lileep','345','238','10','71','458','1');"
346,cradily,346,15,604,173,459,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('346','cradily','346','604','15','173','459','1');"
347,anorith,347,7,125,71,460,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('347','anorith','347','125','7','71','460','1');"
348,armaldo,348,15,682,173,461,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('348','armaldo','348','682','15','173','461','1');"
349,feebas,349,6,74,40,462,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('349','feebas','349','74','6','40','462','1');"
350,milotic,350,62,1620,189,463,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('350','milotic','350','1620','62','189','463','1');"
351,castform,351,3,8,147,464,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('351','castform','351','8','3','147','464','1');"
352,kecleon,352,10,220,154,468,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('352','kecleon','352','220','10','154','468','1');"
353,shuppet,353,6,23,59,469,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('353','shuppet','353','23','6','59','469','1');"
354,banette,354,11,125,159,470,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('354','banette','354','125','11','159','470','1');"
355,duskull,355,8,150,59,472,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('355','duskull','355','150','8','59','472','1');"
356,dusclops,356,16,306,159,473,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('356','dusclops','356','306','16','159','473','1');"
357,tropius,357,20,1000,161,475,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('357','tropius','357','1000','20','161','475','1');"
358,chimecho,358,6,10,159,477,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('358','chimecho','358','10','6','159','477','1');"
359,absol,359,12,470,163,478,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('359','absol','359','470','12','163','478','1');"
360,wynaut,360,6,140,52,298,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('360','wynaut','360','140','6','52','298','1');"
361,snorunt,361,7,168,60,480,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('361','snorunt','361','168','7','60','480','1');"
362,glalie,362,15,2565,168,481,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('362','glalie','362','2565','15','168','481','1');"
363,spheal,363,8,395,58,484,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('363','spheal','363','395','8','58','484','1');"
364,sealeo,364,11,876,144,485,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('364','sealeo','364','876','11','144','485','1');"
365,walrein,365,14,1506,265,486,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('365','walrein','365','1506','14','265','486','1');"
366,clamperl,366,4,525,69,487,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('366','clamperl','366','525','4','69','487','1');"
367,huntail,367,17,270,170,488,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('367','huntail','367','270','17','170','488','1');"
368,gorebyss,368,18,226,170,489,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('368','gorebyss','368','226','18','170','489','1');"
369,relicanth,369,10,234,170,490,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('369','relicanth','369','234','10','170','490','1');"
370,luvdisc,370,6,87,116,491,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('370','luvdisc','370','87','6','116','491','1');"
371,bagon,371,6,421,60,492,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('371','bagon','371','421','6','60','492','1');"
372,shelgon,372,11,1105,147,493,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('372','shelgon','372','1105','11','147','493','1');"
373,salamence,373,15,1026,300,494,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('373','salamence','373','1026','15','300','494','1');"
374,beldum,374,6,952,60,496,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('374','beldum','374','952','6','60','496','1');"
375,metang,375,12,2025,147,497,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('375','metang','375','2025','12','147','497','1');"
376,metagross,376,16,5500,300,498,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('376','metagross','376','5500','16','300','498','1');"
377,regirock,377,17,2300,290,500,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('377','regirock','377','2300','17','290','500','1');"
378,regice,378,18,1750,290,501,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('378','regice','378','1750','18','290','501','1');"
379,registeel,379,19,2050,290,502,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('379','registeel','379','2050','19','290','502','1');"
380,latias,380,14,400,300,503,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('380','latias','380','400','14','300','503','1');"
381,latios,381,20,600,300,505,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('381','latios','381','600','20','300','505','1');"
382,kyogre,382,45,3520,335,507,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('382','kyogre','382','3520','45','335','507','1');"
383,groudon,383,35,9500,335,509,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('383','groudon','383','9500','35','335','509','1');"
384,rayquaza,384,70,2065,340,511,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('384','rayquaza','384','2065','70','340','511','1');"
385,jirachi,385,3,11,300,513,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('385','jirachi','385','11','3','300','513','1');"
386,deoxys-normal,386,17,608,270,514,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('386','deoxys-normal','386','608','17','270','514','1');"
387,turtwig,387,4,102,64,518,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('387','turtwig','387','102','4','64','518','1');"
388,grotle,388,11,970,142,519,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('388','grotle','388','970','11','142','519','1');"
389,torterra,389,22,3100,236,520,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('389','torterra','389','3100','22','236','520','1');"
390,chimchar,390,5,62,62,521,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('390','chimchar','390','62','5','62','521','1');"
391,monferno,391,9,220,142,522,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('391','monferno','391','220','9','142','522','1');"
392,infernape,392,12,550,240,523,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('392','infernape','392','550','12','240','523','1');"
393,piplup,393,4,52,63,524,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('393','piplup','393','52','4','63','524','1');"
394,prinplup,394,8,230,142,525,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('394','prinplup','394','230','8','142','525','1');"
395,empoleon,395,17,845,239,526,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('395','empoleon','395','845','17','239','526','1');"
396,starly,396,3,20,49,527,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('396','starly','396','20','3','49','527','1');"
397,staravia,397,6,155,119,528,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('397','staravia','397','155','6','119','528','1');"
398,staraptor,398,12,249,218,529,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('398','staraptor','398','249','12','218','529','1');"
399,bidoof,399,5,200,50,530,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('399','bidoof','399','200','5','50','530','1');"
400,bibarel,400,10,315,144,531,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('400','bibarel','400','315','10','144','531','1');"
401,kricketot,401,3,22,39,532,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('401','kricketot','401','22','3','39','532','1');"
402,kricketune,402,10,255,134,533,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('402','kricketune','402','255','10','134','533','1');"
403,shinx,403,5,95,53,534,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('403','shinx','403','95','5','53','534','1');"
404,luxio,404,9,305,127,535,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('404','luxio','404','305','9','127','535','1');"
405,luxray,405,14,420,262,536,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('405','luxray','405','420','14','262','536','1');"
406,budew,406,2,12,56,423,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('406','budew','406','12','2','56','423','1');"
407,roserade,407,9,145,258,425,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('407','roserade','407','145','9','258','425','1');"
408,cranidos,408,9,315,70,537,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('408','cranidos','408','315','9','70','537','1');"
409,rampardos,409,16,1025,173,538,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('409','rampardos','409','1025','16','173','538','1');"
410,shieldon,410,5,570,70,539,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('410','shieldon','410','570','5','70','539','1');"
411,bastiodon,411,13,1495,173,540,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('411','bastiodon','411','1495','13','173','540','1');"
412,burmy,412,2,34,45,541,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('412','burmy','412','34','2','45','541','1');"
413,wormadam-plant,413,5,65,148,542,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('413','wormadam-plant','413','65','5','148','542','1');"
414,mothim,414,9,233,148,545,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('414','mothim','414','233','9','148','545','1');"
415,combee,415,3,55,49,546,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('415','combee','415','55','3','49','546','1');"
416,vespiquen,416,12,385,166,547,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('416','vespiquen','416','385','12','166','547','1');"
417,pachirisu,417,4,39,142,548,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('417','pachirisu','417','39','4','142','548','1');"
418,buizel,418,7,295,66,549,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('418','buizel','418','295','7','66','549','1');"
419,floatzel,419,11,335,173,550,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('419','floatzel','419','335','11','173','550','1');"
420,cherubi,420,4,33,55,551,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('420','cherubi','420','33','4','55','551','1');"
421,cherrim,421,5,93,158,552,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('421','cherrim','421','93','5','158','552','1');"
422,shellos,422,3,63,65,553,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('422','shellos','422','63','3','65','553','1');"
423,gastrodon,423,9,299,166,554,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('423','gastrodon','423','299','9','166','554','1');"
424,ambipom,424,12,203,169,286,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('424','ambipom','424','203','12','169','286','1');"
425,drifloon,425,4,12,70,555,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('425','drifloon','425','12','4','70','555','1');"
426,drifblim,426,12,150,174,556,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('426','drifblim','426','150','12','174','556','1');"
427,buneary,427,4,55,70,557,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('427','buneary','427','55','4','70','557','1');"
428,lopunny,428,12,333,168,558,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('428','lopunny','428','333','12','168','558','1');"
429,mismagius,429,9,44,173,296,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('429','mismagius','429','44','9','173','296','1');"
430,honchkrow,430,9,273,177,294,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('430','honchkrow','430','273','9','177','294','1');"
431,glameow,431,5,39,62,560,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('431','glameow','431','39','5','62','560','1');"
432,purugly,432,10,438,158,561,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('432','purugly','432','438','10','158','561','1');"
433,chingling,433,2,6,57,476,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('433','chingling','433','6','2','57','476','1');"
434,stunky,434,4,192,66,562,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('434','stunky','434','192','4','66','562','1');"
435,skuntank,435,10,380,168,563,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('435','skuntank','435','380','10','168','563','1');"
436,bronzor,436,5,605,60,564,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('436','bronzor','436','605','5','60','564','1');"
437,bronzong,437,13,1870,175,565,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('437','bronzong','437','1870','13','175','565','1');"
438,bonsly,438,5,150,58,280,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('438','bonsly','438','150','5','58','280','1');"
439,mime-jr,439,6,130,62,193,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('439','mime-jr','439','130','6','62','193','1');"
440,happiny,440,6,244,110,179,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('440','happiny','440','244','6','110','179','1');"
441,chatot,441,5,19,144,566,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('441','chatot','441','19','5','144','566','1');"
442,spiritomb,442,10,1080,170,567,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('442','spiritomb','442','1080','10','170','567','1');"
443,gible,443,7,205,60,568,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('443','gible','443','205','7','60','568','1');"
444,gabite,444,14,560,144,569,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('444','gabite','444','560','14','144','569','1');"
445,garchomp,445,19,950,300,570,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('445','garchomp','445','950','19','300','570','1');"
446,munchlax,446,6,1050,78,234,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('446','munchlax','446','1050','6','78','234','1');"
447,riolu,447,7,202,57,572,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('447','riolu','447','202','7','57','572','1');"
448,lucario,448,12,540,184,573,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('448','lucario','448','540','12','184','573','1');"
