pokemon_id,type_id,slot,,
214,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('214','7');"
214,2,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('214','2');"
215,17,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('215','17');"
215,15,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('215','15');"
216,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('216','1');"
217,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('217','1');"
218,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('218','10');"
219,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('219','10');"
219,6,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('219','6');"
220,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('220','15');"
220,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('220','5');"
221,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('221','15');"
221,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('221','5');"
222,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('222','11');"
222,6,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('222','6');"
223,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('223','11');"
224,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('224','11');"
225,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('225','15');"
225,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('225','3');"
226,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('226','11');"
226,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('226','3');"
227,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('227','9');"
227,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('227','3');"
228,17,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('228','17');"
228,10,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('228','10');"
229,17,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('229','17');"
229,10,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('229','10');"
230,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('230','11');"
230,16,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('230','16');"
231,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('231','5');"
232,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('232','5');"
233,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('233','1');"
234,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('234','1');"
235,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('235','1');"
236,2,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('236','2');"
237,2,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('237','2');"
238,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('238','15');"
238,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('238','14');"
239,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('239','13');"
240,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('240','10');"
241,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('241','1');"
242,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('242','1');"
243,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('243','13');"
244,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('244','10');"
245,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('245','11');"
246,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('246','6');"
246,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('246','5');"
247,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('247','6');"
247,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('247','5');"
248,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('248','6');"
248,17,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('248','17');"
249,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('249','14');"
249,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('249','3');"
250,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('250','10');"
250,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('250','3');"
251,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('251','14');"
251,12,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('251','12');"
252,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('252','12');"
253,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('253','12');"
254,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('254','12');"
255,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('255','10');"
256,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('256','10');"
256,2,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('256','2');"
257,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('257','10');"
257,2,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('257','2');"
258,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('258','11');"
259,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('259','11');"
259,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('259','5');"
260,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('260','11');"
260,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('260','5');"
261,17,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('261','17');"
262,17,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('262','17');"
263,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('263','1');"
264,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('264','1');"
265,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('265','7');"
266,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('266','7');"
267,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('267','7');"
267,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('267','3');"
268,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('268','7');"
269,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('269','7');"
269,4,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('269','4');"
270,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('270','11');"
270,12,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('270','12');"
271,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('271','11');"
271,12,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('271','12');"
272,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('272','11');"
272,12,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('272','12');"
273,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('273','12');"
274,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('274','12');"
274,17,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('274','17');"
275,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('275','12');"
275,17,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('275','17');"
276,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('276','1');"
276,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('276','3');"
277,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('277','1');"
277,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('277','3');"
278,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('278','11');"
278,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('278','3');"
279,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('279','11');"
279,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('279','3');"
280,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('280','14');"
280,18,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('280','18');"
281,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('281','14');"
281,18,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('281','18');"
282,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('282','14');"
282,18,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('282','18');"
283,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('283','7');"
283,11,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('283','11');"
284,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('284','7');"
284,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('284','3');"
285,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('285','12');"
286,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('286','12');"
286,2,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('286','2');"
287,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('287','1');"
288,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('288','1');"
289,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('289','1');"
290,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('290','7');"
290,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('290','5');"
291,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('291','7');"
291,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('291','3');"
292,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('292','7');"
292,8,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('292','8');"
293,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('293','1');"
294,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('294','1');"
295,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('295','1');"
296,2,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('296','2');"
297,2,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('297','2');"
298,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('298','1');"
298,18,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('298','18');"
299,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('299','6');"
300,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('300','1');"
301,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('301','1');"
302,17,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('302','17');"
302,8,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('302','8');"
303,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('303','9');"
303,18,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('303','18');"
304,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('304','9');"
304,6,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('304','6');"
305,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('305','9');"
305,6,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('305','6');"
306,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('306','9');"
306,6,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('306','6');"
307,2,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('307','2');"
307,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('307','14');"
308,2,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('308','2');"
308,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('308','14');"
309,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('309','13');"
310,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('310','13');"
311,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('311','13');"
312,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('312','13');"
313,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('313','7');"
314,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('314','7');"
315,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('315','12');"
315,4,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('315','4');"
316,4,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('316','4');"
317,4,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('317','4');"
318,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('318','11');"
318,17,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('318','17');"
319,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('319','11');"
319,17,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('319','17');"
320,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('320','11');"
321,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('321','11');"
322,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('322','10');"
322,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('322','5');"
323,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('323','10');"
323,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('323','5');"
324,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('324','10');"
325,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('325','14');"
326,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('326','14');"
327,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('327','1');"
328,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('328','5');"
329,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('329','5');"
329,16,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('329','16');"
330,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('330','5');"
330,16,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('330','16');"
331,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('331','12');"
332,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('332','12');"
332,17,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('332','17');"
333,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('333','1');"
333,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('333','3');"
334,16,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('334','16');"
334,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('334','3');"
335,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('335','1');"
336,4,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('336','4');"
337,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('337','6');"
337,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('337','14');"
338,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('338','6');"
338,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('338','14');"
339,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('339','11');"
339,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('339','5');"
340,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('340','11');"
340,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('340','5');"
341,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('341','11');"
342,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('342','11');"
342,17,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('342','17');"
343,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('343','5');"
343,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('343','14');"
344,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('344','5');"
344,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('344','14');"
345,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('345','6');"
345,12,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('345','12');"
346,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('346','6');"
346,12,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('346','12');"
347,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('347','6');"
347,7,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('347','7');"
348,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('348','6');"
348,7,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('348','7');"
349,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('349','11');"
350,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('350','11');"
351,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('351','1');"
352,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('352','1');"
353,8,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('353','8');"
354,8,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('354','8');"
355,8,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('355','8');"
356,8,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('356','8');"
357,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('357','12');"
357,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('357','3');"
358,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('358','14');"
359,17,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('359','17');"
360,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('360','14');"
361,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('361','15');"
362,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('362','15');"
363,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('363','15');"
363,11,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('363','11');"
364,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('364','15');"
364,11,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('364','11');"
365,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('365','15');"
365,11,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('365','11');"
366,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('366','11');"
367,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('367','11');"
368,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('368','11');"
369,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('369','11');"
369,6,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('369','6');"
370,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('370','11');"
371,16,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('371','16');"
372,16,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('372','16');"
373,16,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('373','16');"
373,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('373','3');"
374,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('374','9');"
374,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('374','14');"
375,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('375','9');"
375,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('375','14');"
376,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('376','9');"
376,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('376','14');"
377,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('377','6');"
378,15,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('378','15');"
379,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('379','9');"
380,16,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('380','16');"
380,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('380','14');"
381,16,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('381','16');"
381,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('381','14');"
382,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('382','11');"
383,5,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('383','5');"
384,16,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('384','16');"
384,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('384','3');"
385,9,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('385','9');"
385,14,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('385','14');"
386,14,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('386','14');"
387,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('387','12');"
388,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('388','12');"
389,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('389','12');"
389,5,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('389','5');"
390,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('390','10');"
391,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('391','10');"
391,2,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('391','2');"
392,10,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('392','10');"
392,2,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('392','2');"
393,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('393','11');"
394,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('394','11');"
395,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('395','11');"
395,9,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('395','9');"
396,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('396','1');"
396,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('396','3');"
397,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('397','1');"
397,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('397','3');"
398,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('398','1');"
398,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('398','3');"
399,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('399','1');"
400,1,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('400','1');"
400,11,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('400','11');"
401,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('401','7');"
402,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('402','7');"
403,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('403','13');"
404,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('404','13');"
405,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('405','13');"
406,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('406','12');"
406,4,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('406','4');"
407,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('407','12');"
407,4,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('407','4');"
408,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('408','6');"
409,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('409','6');"
410,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('410','6');"
410,9,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('410','9');"
411,6,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('411','6');"
411,9,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('411','9');"
412,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('412','7');"
413,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('413','7');"
413,12,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('413','12');"
414,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('414','7');"
414,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('414','3');"
415,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('415','7');"
415,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('415','3');"
416,7,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('416','7');"
416,3,2,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('416','3');"
417,13,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('417','13');"
418,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('418','11');"
419,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('419','11');"
420,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('420','12');"
421,12,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('421','12');"
422,11,1,,"INSERT INTO pokemon_types (pokemon_id,type_id) VALUES ('422','11');"
