pokemon_id,move_id,learn_method,pokemon_move_method_id,level,"""order"""
98,23,level-up,1,24,
98,55,level-up,1,1,1
98,61,level-up,1,20,
98,97,machine,4,0,
98,106,level-up,1,4,
98,133,machine,4,0,
98,152,level-up,1,44,
98,163,egg,2,0,
98,175,level-up,1,29,
98,182,level-up,1,16,
98,232,level-up,1,8,
98,334,machine,4,0,
98,341,level-up,1,12,
98,341,machine,4,0,
98,359,egg,2,0,
98,400,egg,2,0,
98,502,machine,4,0,
98,534,level-up,1,32,
98,534,machine,4,0,
98,710,machine,4,0,
99,11,level-up,1,1,3
99,11,level-up,1,20,
99,12,level-up,1,25,
99,14,machine,4,0,
99,15,machine,4,0,
99,23,level-up,1,34,
99,34,machine,4,0,
99,36,machine,4,0,
99,38,machine,4,0,
99,43,level-up,1,1,2
99,55,machine,4,0,
99,57,machine,4,0,
99,58,machine,4,0,
99,59,machine,4,0,
99,61,machine,4,0,
99,63,machine,4,0,
99,70,machine,4,0,
99,92,machine,4,0,
99,99,machine,4,0,
99,102,machine,4,0,
99,104,machine,4,0,
99,106,level-up,1,49,
99,117,machine,4,0,
99,145,level-up,1,1,1
99,152,level-up,1,42,
99,156,machine,4,0,
99,164,machine,4,0,
99,11,level-up,1,12,
99,12,level-up,1,27,
99,23,level-up,1,23,
99,43,level-up,1,5,
99,106,level-up,1,16,
99,152,level-up,1,49,
99,168,machine,4,0,
99,173,machine,4,0,
99,174,machine,4,0,
99,182,level-up,1,38,
99,182,machine,4,0,
99,189,machine,4,0,
99,196,machine,4,0,
99,203,machine,4,0,
99,207,machine,4,0,
99,210,machine,4,0,
99,213,machine,4,0,
99,214,machine,4,0,
99,216,machine,4,0,
99,218,machine,4,0,
99,237,machine,4,0,
99,240,machine,4,0,
99,249,machine,4,0,
99,250,machine,4,0,
99,58,tutor,3,0,
99,12,level-up,1,38,
99,23,level-up,1,27,
99,91,machine,4,0,
99,152,level-up,1,57,
99,182,level-up,1,49,
99,258,machine,4,0,
99,263,machine,4,0,
99,290,machine,4,0,
99,291,machine,4,0,
99,317,machine,4,0,
99,341,level-up,1,23,
99,352,machine,4,0,
99,14,tutor,3,0,
99,34,tutor,3,0,
99,38,tutor,3,0,
99,102,tutor,3,0,
99,164,tutor,3,0,
99,173,tutor,3,0,
99,189,tutor,3,0,
99,196,tutor,3,0,
99,203,tutor,3,0,
99,207,tutor,3,0,
99,210,tutor,3,0,
99,214,tutor,3,0,
99,11,level-up,1,1,4
99,43,level-up,1,1,3
99,106,level-up,1,1,5
99,145,level-up,1,1,2
99,175,level-up,1,65,
99,182,level-up,1,42,
99,232,level-up,1,1,1
99,11,level-up,1,5,
99,12,level-up,1,37,
99,21,level-up,1,44,
99,23,level-up,1,25,
99,43,level-up,1,9,
99,61,level-up,1,15,
99,106,level-up,1,11,
99,152,level-up,1,56,
99,157,machine,4,0,
99,175,level-up,1,63,
99,182,level-up,1,32,
99,206,machine,4,0,
99,232,level-up,1,21,
99,280,machine,4,0,
99,300,level-up,1,1,1
99,341,level-up,1,19,
99,362,level-up,1,51,
99,362,machine,4,0,
99,363,machine,4,0,
99,374,machine,4,0,
99,404,machine,4,0,
99,416,machine,4,0,
99,445,machine,4,0,
99,246,tutor,3,0,
99,276,tutor,3,0,
99,282,tutor,3,0,
99,291,tutor,3,0,
99,334,tutor,3,0,
99,43,level-up,1,1,5
99,145,level-up,1,1,3
99,300,level-up,1,1,2
99,468,machine,4,0,
99,469,level-up,1,1,1
99,496,machine,4,0,
99,503,machine,4,0,
99,511,machine,4,0,
99,590,machine,4,0,
99,352,tutor,3,0,
99,502,tutor,3,0,
99,707,tutor,3,0,
99,710,tutor,3,0,
99,12,level-up,1,56,
99,21,level-up,1,37,
99,29,machine,4,0,
99,61,level-up,1,18,
99,97,level-up,1,1,1
99,106,level-up,1,1,6
99,106,level-up,1,14,
99,133,level-up,1,1,2
99,152,level-up,1,41,
99,182,level-up,1,27,
99,276,machine,4,0,
99,12,level-up,1,60,
99,14,level-up,1,48,
99,21,level-up,1,42,
99,23,level-up,1,24,
99,43,level-up,1,1,4
99,55,level-up,1,1,3
99,56,machine,4,0,
99,61,level-up,1,20,
99,97,machine,4,0,
99,133,machine,4,0,
99,152,level-up,1,54,
99,175,level-up,1,31,
99,182,level-up,1,16,
99,232,level-up,1,1,6
99,334,machine,4,0,
99,341,level-up,1,12,
99,341,machine,4,0,
99,359,level-up,1,1,2
99,502,machine,4,0,
99,534,level-up,1,36,
99,534,machine,4,0,
99,667,machine,4,0,
99,693,machine,4,0,
99,707,machine,4,0,
99,710,machine,4,0,
100,33,level-up,1,1,1
100,36,machine,4,0,
100,49,level-up,1,17,
100,85,machine,4,0,
100,86,machine,4,0,
100,87,machine,4,0,
100,92,machine,4,0,
100,99,machine,4,0,
100,100,machine,4,0,
100,102,machine,4,0,
100,103,level-up,1,1,2
100,104,machine,4,0,
100,113,level-up,1,29,
100,115,machine,4,0,
100,117,machine,4,0,
100,120,level-up,1,22,
100,120,machine,4,0,
100,129,level-up,1,36,
100,129,machine,4,0,
100,148,machine,4,0,
100,153,level-up,1,43,
100,153,machine,4,0,
100,156,machine,4,0,
100,164,machine,4,0,
100,29,machine,4,0,
100,33,level-up,1,1,
100,103,level-up,1,9,
100,113,level-up,1,33,
100,120,level-up,1,23,
100,129,level-up,1,37,
100,153,level-up,1,39,
100,173,machine,4,0,
100,174,machine,4,0,
100,182,machine,4,0,
100,192,machine,4,0,
100,203,machine,4,0,
100,205,level-up,1,29,
100,205,machine,4,0,
100,207,machine,4,0,
100,214,machine,4,0,
100,216,machine,4,0,
100,218,machine,4,0,
100,237,machine,4,0,
100,240,machine,4,0,
100,243,level-up,1,41,
100,85,tutor,3,0,
100,33,level-up,1,1,2
100,49,level-up,1,15,
100,103,level-up,1,8,
100,113,level-up,1,37,
100,113,machine,4,0,
100,120,level-up,1,27,
100,129,level-up,1,42,
100,153,level-up,1,46,
100,168,machine,4,0,
100,205,level-up,1,32,
100,209,level-up,1,21,
100,243,level-up,1,49,
100,259,machine,4,0,
100,263,machine,4,0,
100,268,level-up,1,1,1
100,269,machine,4,0,
100,290,machine,4,0,
100,351,machine,4,0,
100,86,tutor,3,0,
100,102,tutor,3,0,
100,129,tutor,3,0,
100,153,tutor,3,0,
100,164,tutor,3,0,
100,173,tutor,3,0,
100,203,tutor,3,0,
100,205,tutor,3,0,
100,207,tutor,3,0,
100,214,tutor,3,0,
100,33,level-up,1,5,
100,49,level-up,1,8,
100,103,level-up,1,19,
100,113,level-up,1,22,
100,120,level-up,1,29,
100,129,level-up,1,33,
100,205,level-up,1,15,
100,209,level-up,1,12,
100,243,level-up,1,47,
100,268,level-up,1,1,
100,360,level-up,1,40,
100,360,machine,4,0,
100,363,machine,4,0,
100,393,level-up,1,36,
100,451,level-up,1,26,
100,451,machine,4,0,
100,324,tutor,3,0,
100,389,tutor,3,0,
100,393,tutor,3,0,
100,29,tutor,3,0,
100,277,tutor,3,0,
100,113,level-up,1,26,
100,120,level-up,1,33,
100,153,level-up,1,47,
100,243,level-up,1,50,
100,360,level-up,1,43,
100,393,level-up,1,40,
100,451,level-up,1,22,
100,486,level-up,1,29,
100,496,machine,4,0,
100,521,machine,4,0,
100,528,machine,4,0,
100,120,tutor,3,0,
100,492,tutor,3,0,
100,590,machine,4,0,
100,598,level-up,1,10,
100,49,level-up,1,4,
100,103,level-up,1,13,
100,120,level-up,1,26,
100,129,level-up,1,20,
100,153,level-up,1,41,
100,205,level-up,1,11,
100,209,level-up,1,9,
100,243,level-up,1,48,
100,351,tutor,3,0,
100,360,level-up,1,46,
100,393,level-up,1,34,
100,435,level-up,1,37,
100,451,level-up,1,16,
100,486,level-up,1,22,
100,598,level-up,1,6,
100,49,level-up,1,6,
100,84,level-up,1,9,
100,85,level-up,1,31,
100,103,level-up,1,24,
100,113,level-up,1,3,
100,120,level-up,1,19,
100,129,level-up,1,14,
100,153,level-up,1,45,
100,243,level-up,1,38,
100,492,machine,4,0,
101,33,level-up,1,1,1
101,36,machine,4,0,
101,49,level-up,1,1,3
101,49,level-up,1,17,
101,63,machine,4,0,
101,85,machine,4,0,
101,86,machine,4,0,
101,87,machine,4,0,
101,92,machine,4,0,
101,99,machine,4,0,
101,100,machine,4,0,
101,102,machine,4,0,
101,103,level-up,1,1,2
101,104,machine,4,0,
101,113,level-up,1,29,
101,115,machine,4,0,
101,117,machine,4,0,
101,120,level-up,1,22,
101,120,machine,4,0,
101,129,level-up,1,40,
101,129,machine,4,0,
101,130,machine,4,0,
101,148,machine,4,0,
101,153,level-up,1,50,
101,153,machine,4,0,
101,156,machine,4,0,
101,164,machine,4,0,
101,29,machine,4,0,
101,103,level-up,1,9,
101,113,level-up,1,34,
101,120,level-up,1,1,4
101,120,level-up,1,23,
101,153,level-up,1,44,
101,173,machine,4,0,
101,174,machine,4,0,
101,182,machine,4,0,
101,192,machine,4,0,
101,203,machine,4,0,
101,205,level-up,1,29,
101,205,machine,4,0,
101,207,machine,4,0,
101,214,machine,4,0,
101,216,machine,4,0,
101,218,machine,4,0,
101,237,machine,4,0,
101,240,machine,4,0,
101,243,level-up,1,48,
101,85,tutor,3,0,
101,33,level-up,1,1,2
101,49,level-up,1,1,4
101,49,level-up,1,15,
101,103,level-up,1,1,3
101,103,level-up,1,8,
101,113,level-up,1,41,
101,113,machine,4,0,
101,120,level-up,1,27,
101,129,level-up,1,48,
101,153,level-up,1,54,
101,168,machine,4,0,
101,205,level-up,1,34,
101,209,level-up,1,21,
101,243,level-up,1,59,
101,259,machine,4,0,
101,263,machine,4,0,
101,268,level-up,1,1,1
101,269,machine,4,0,
101,290,machine,4,0,
101,351,machine,4,0,
101,86,tutor,3,0,
101,102,tutor,3,0,
101,129,tutor,3,0,
101,153,tutor,3,0,
101,164,tutor,3,0,
101,173,tutor,3,0,
101,203,tutor,3,0,
101,205,tutor,3,0,
101,207,tutor,3,0,
101,214,tutor,3,0,
101,33,level-up,1,5,
101,49,level-up,1,8,
101,103,level-up,1,19,
101,113,level-up,1,22,
101,120,level-up,1,29,
101,129,level-up,1,35,
101,153,level-up,1,51,
101,205,level-up,1,15,
101,209,level-up,1,1,4
101,209,level-up,1,12,
101,243,level-up,1,57,
101,360,level-up,1,46,
101,360,machine,4,0,
101,363,machine,4,0,
101,393,level-up,1,40,
101,416,machine,4,0,
101,451,level-up,1,26,
101,451,machine,4,0,
101,324,tutor,3,0,
101,389,tutor,3,0,
101,393,tutor,3,0,
101,29,tutor,3,0,
101,277,tutor,3,0,
101,113,level-up,1,26,
101,120,level-up,1,35,
101,153,level-up,1,57,
101,243,level-up,1,62,
101,360,level-up,1,51,
101,393,level-up,1,46,
101,451,level-up,1,22,
101,486,level-up,1,29,
101,496,machine,4,0,
101,521,machine,4,0,
101,528,machine,4,0,
101,120,tutor,3,0,
101,492,tutor,3,0,
101,33,level-up,1,1,3
101,209,level-up,1,1,5
101,268,level-up,1,1,2
101,590,machine,4,0,
101,598,level-up,1,8,
101,602,level-up,1,1,1
101,49,level-up,1,4,
101,103,level-up,1,13,
101,120,level-up,1,26,
101,129,level-up,1,20,
101,153,level-up,1,47,
101,205,level-up,1,11,
101,209,level-up,1,9,
101,243,level-up,1,58,
101,351,tutor,3,0,
101,360,level-up,1,54,
101,393,level-up,1,36,
101,435,level-up,1,41,
101,451,level-up,1,16,
101,486,level-up,1,22,
101,598,level-up,1,6,
101,598,level-up,1,1,5
101,477,tutor,3,0,
101,49,level-up,1,6,
101,84,level-up,1,1,4
101,84,level-up,1,9,
101,85,level-up,1,36,
101,103,level-up,1,24,
101,113,level-up,1,1,2
101,113,level-up,1,3,
101,120,level-up,1,19,
101,129,level-up,1,14,
101,153,level-up,1,60,
101,492,machine,4,0,
102,36,machine,4,0,
102,38,machine,4,0,
102,73,level-up,1,28,
102,76,level-up,1,42,
102,77,level-up,1,37,
102,78,level-up,1,32,
102,79,level-up,1,48,
102,92,machine,4,0,
102,94,machine,4,0,
102,95,level-up,1,1,2
102,99,machine,4,0,
102,100,machine,4,0,
102,102,machine,4,0,
102,104,machine,4,0,
102,115,level-up,1,25,
102,115,machine,4,0,
102,117,machine,4,0,
102,120,machine,4,0,
102,121,machine,4,0,
102,140,level-up,1,1,1
102,149,machine,4,0,
102,153,machine,4,0,
102,156,machine,4,0,
102,164,machine,4,0,
102,70,machine,4,0,
102,72,egg,2,0,
102,73,level-up,1,13,
102,76,level-up,1,43,
102,76,machine,4,0,
102,77,level-up,1,31,
102,78,level-up,1,25,
102,79,level-up,1,37,
102,93,level-up,1,19,
102,115,level-up,1,7,
102,115,egg,2,0,
102,138,machine,4,0,
102,148,machine,4,0,
102,168,machine,4,0,
102,171,machine,4,0,
102,173,machine,4,0,
102,174,machine,4,0,
102,182,machine,4,0,
102,188,machine,4,0,
102,202,machine,4,0,
102,203,machine,4,0,
102,205,machine,4,0,
102,207,machine,4,0,
102,213,machine,4,0,
102,214,machine,4,0,
102,216,machine,4,0,
102,218,machine,4,0,
102,235,egg,2,0,
102,236,egg,2,0,
102,237,machine,4,0,
102,241,machine,4,0,
102,244,machine,4,0,
102,246,egg,2,0,
102,95,level-up,1,1,3
102,113,machine,4,0,
102,174,egg,2,0,
102,244,egg,2,0,
102,253,level-up,1,1,2
102,263,machine,4,0,
102,275,egg,2,0,
102,285,machine,4,0,
102,290,machine,4,0,
102,331,machine,4,0,
102,38,tutor,3,0,
102,102,tutor,3,0,
102,138,tutor,3,0,
102,153,tutor,3,0,
102,164,tutor,3,0,
102,173,tutor,3,0,
102,203,tutor,3,0,
102,205,tutor,3,0,
102,207,tutor,3,0,
102,214,tutor,3,0,
102,244,tutor,3,0,
102,14,machine,4,0,
102,73,level-up,1,11,
102,77,level-up,1,21,
102,78,level-up,1,19,
102,79,level-up,1,23,
102,93,level-up,1,27,
102,94,level-up,1,47,
102,267,egg,2,0,
102,331,level-up,1,17,
102,363,level-up,1,37,
102,363,machine,4,0,
102,381,egg,2,0,
102,388,level-up,1,33,
102,412,machine,4,0,
102,433,machine,4,0,
102,437,egg,2,0,
102,445,machine,4,0,
102,447,machine,4,0,
102,235,tutor,3,0,
102,246,tutor,3,0,
102,253,tutor,3,0,
102,402,tutor,3,0,
102,356,tutor,3,0,
102,384,egg,2,0,
102,388,tutor,3,0,
102,202,egg,2,0,
102,285,egg,2,0,
102,335,egg,2,0,
102,363,egg,2,0,
102,477,machine,4,0,
102,496,machine,4,0,
102,516,level-up,1,53,
102,120,tutor,3,0,
102,171,tutor,3,0,
102,202,tutor,3,0,
102,285,tutor,3,0,
102,326,level-up,1,47,
102,335,tutor,3,0,
102,267,machine,4,0,
102,516,level-up,1,50,
102,580,egg,2,0,
102,590,machine,4,0,
102,611,machine,4,0,
102,477,tutor,3,0,
102,29,machine,4,0,
102,60,level-up,1,27,
102,72,machine,4,0,
102,73,level-up,1,34,
102,76,level-up,1,48,
102,77,level-up,1,18,
102,78,level-up,1,16,
102,79,level-up,1,20,
102,93,level-up,1,14,
102,95,level-up,1,7,
102,115,level-up,1,41,
102,140,level-up,1,1,
102,71,level-up,1,1,1
102,72,level-up,1,15,
102,73,level-up,1,10,
102,76,level-up,1,55,
102,77,egg,2,0,
102,78,egg,2,0,
102,79,egg,2,0,
102,93,level-up,1,20,
102,115,level-up,1,5,
102,202,level-up,1,35,
102,235,level-up,1,25,
102,253,level-up,1,45,
102,253,machine,4,0,
102,326,level-up,1,40,
102,331,level-up,1,30,
102,384,machine,4,0,
102,388,level-up,1,50,
102,402,machine,4,0,
102,437,machine,4,0,
102,580,machine,4,0,
102,803,tutor,3,0,
103,23,level-up,1,28,
103,36,machine,4,0,
103,38,machine,4,0,
103,63,machine,4,0,
103,70,machine,4,0,
103,72,machine,4,0,
103,76,machine,4,0,
103,92,machine,4,0,
103,94,machine,4,0,
103,95,level-up,1,1,2
103,99,machine,4,0,
103,100,machine,4,0,
103,102,machine,4,0,
103,104,machine,4,0,
103,115,machine,4,0,
103,117,machine,4,0,
103,120,machine,4,0,
103,121,machine,4,0,
103,140,level-up,1,1,1
103,149,machine,4,0,
103,153,machine,4,0,
103,156,machine,4,0,
103,164,machine,4,0,
103,23,level-up,1,19,
103,29,machine,4,0,
103,93,level-up,1,1,3
103,121,level-up,1,31,
103,138,machine,4,0,
103,148,machine,4,0,
103,168,machine,4,0,
103,171,machine,4,0,
103,173,machine,4,0,
103,174,machine,4,0,
103,182,machine,4,0,
103,188,machine,4,0,
103,202,machine,4,0,
103,203,machine,4,0,
103,205,machine,4,0,
103,207,machine,4,0,
103,213,machine,4,0,
103,214,machine,4,0,
103,216,machine,4,0,
103,218,machine,4,0,
103,237,machine,4,0,
103,241,machine,4,0,
103,244,machine,4,0,
103,113,machine,4,0,
103,263,machine,4,0,
103,285,machine,4,0,
103,290,machine,4,0,
103,331,machine,4,0,
103,38,tutor,3,0,
103,102,tutor,3,0,
103,138,tutor,3,0,
103,153,tutor,3,0,
103,164,tutor,3,0,
103,173,tutor,3,0,
103,203,tutor,3,0,
103,205,tutor,3,0,
103,207,tutor,3,0,
103,214,tutor,3,0,
103,244,tutor,3,0,
103,14,machine,4,0,
103,23,level-up,1,1,5
103,23,level-up,1,17,
103,93,level-up,1,1,4
103,95,level-up,1,1,3
103,121,level-up,1,27,
103,140,level-up,1,1,2
103,363,machine,4,0,
103,402,level-up,1,1,1
103,412,machine,4,0,
103,416,machine,4,0,
103,433,machine,4,0,
103,437,level-up,1,47,
103,445,machine,4,0,
103,447,machine,4,0,
103,452,level-up,1,37,
103,235,tutor,3,0,
103,246,tutor,3,0,
103,402,tutor,3,0,
103,428,tutor,3,0,
103,29,tutor,3,0,
103,67,tutor,3,0,
103,356,tutor,3,0,
103,388,tutor,3,0,
103,473,level-up,1,17,
103,473,machine,4,0,
103,477,machine,4,0,
103,496,machine,4,0,
103,120,tutor,3,0,
103,171,tutor,3,0,
103,202,tutor,3,0,
103,285,tutor,3,0,
103,335,tutor,3,0,
103,267,machine,4,0,
103,590,machine,4,0,
103,611,machine,4,0,
103,23,level-up,1,0,
103,23,level-up,1,1,1
103,93,level-up,1,1,5
103,95,level-up,1,1,4
103,140,level-up,1,1,3
103,402,level-up,1,1,2
103,477,tutor,3,0,
103,707,tutor,3,0,
103,78,level-up,1,1,7
103,93,level-up,1,1,6
103,95,level-up,1,1,5
103,121,level-up,1,1,3
103,140,level-up,1,1,4
103,438,level-up,1,1,2
103,67,machine,4,0,
103,71,level-up,1,1,15
103,72,level-up,1,1,6
103,73,level-up,1,1,18
103,76,level-up,1,1,14
103,93,level-up,1,1,7
103,95,level-up,1,1,16
103,115,level-up,1,1,17
103,202,level-up,1,1,10
103,235,level-up,1,1,8
103,248,machine,4,0,
103,253,level-up,1,1,12
103,253,machine,4,0,
103,326,level-up,1,1,11
103,331,level-up,1,1,9
103,345,machine,4,0,
103,347,machine,4,0,
103,384,machine,4,0,
103,388,level-up,1,1,13
103,402,machine,4,0,
103,427,machine,4,0,
103,428,machine,4,0,
103,437,level-up,1,1,5
103,437,machine,4,0,
103,452,level-up,1,1,4
103,473,level-up,1,1,3
103,523,machine,4,0,
103,580,machine,4,0,
103,707,machine,4,0,
103,797,tutor,3,0,
103,803,tutor,3,0,
103,805,tutor,3,0,
104,5,machine,4,0,
104,25,machine,4,0,
104,34,machine,4,0,
104,36,machine,4,0,
104,37,level-up,1,38,
104,38,machine,4,0,
104,43,level-up,1,25,
104,45,level-up,1,1,2
104,55,machine,4,0,
104,58,machine,4,0,
104,59,machine,4,0,
104,61,machine,4,0,
104,66,machine,4,0,
104,68,machine,4,0,
104,69,machine,4,0,
104,70,machine,4,0,
104,89,machine,4,0,
104,90,machine,4,0,
104,91,machine,4,0,
104,92,machine,4,0,
104,99,level-up,1,46,
104,99,machine,4,0,
104,102,machine,4,0,
104,104,machine,4,0,
104,116,level-up,1,31,
104,117,machine,4,0,
104,125,level-up,1,1,1
104,126,machine,4,0,
104,130,machine,4,0,
104,155,level-up,1,43,
104,156,machine,4,0,
104,164,machine,4,0,
104,29,level-up,1,18,
104,39,level-up,1,13,
104,45,level-up,1,1,
104,125,level-up,1,10,
104,7,machine,4,0,
104,9,machine,4,0,
104,29,level-up,1,13,
104,29,machine,4,0,
104,37,level-up,1,37,
104,39,level-up,1,5,
104,43,level-up,1,17,
104,99,level-up,1,29,
104,103,egg,2,0,
104,116,level-up,1,21,
104,125,level-up,1,9,
104,130,egg,2,0,
104,155,level-up,1,25,
104,157,egg,2,0,
104,168,machine,4,0,
104,173,machine,4,0,
104,174,machine,4,0,
104,182,machine,4,0,
104,187,egg,2,0,
104,189,machine,4,0,
104,195,egg,2,0,
104,196,machine,4,0,
104,197,machine,4,0,
104,198,level-up,1,41,
104,201,machine,4,0,
104,203,machine,4,0,
104,206,level-up,1,33,
104,207,machine,4,0,
104,213,machine,4,0,
104,214,machine,4,0,
104,216,machine,4,0,
104,218,machine,4,0,
104,223,machine,4,0,
104,231,machine,4,0,
104,237,machine,4,0,
104,241,machine,4,0,
104,246,egg,2,0,
104,249,machine,4,0,
104,14,egg,2,0,
104,53,tutor,3,0,
104,58,tutor,3,0,
104,38,level-up,1,45,
104,53,machine,4,0,
104,263,machine,4,0,
104,264,machine,4,0,
104,280,machine,4,0,
104,290,machine,4,0,
104,317,machine,4,0,
104,332,machine,4,0,
104,5,tutor,3,0,
104,7,tutor,3,0,
104,9,tutor,3,0,
104,14,tutor,3,0,
104,25,tutor,3,0,
104,34,tutor,3,0,
104,38,tutor,3,0,
104,68,tutor,3,0,
104,69,tutor,3,0,
104,102,tutor,3,0,
104,157,tutor,3,0,
104,164,tutor,3,0,
104,173,tutor,3,0,
104,189,tutor,3,0,
104,196,tutor,3,0,
104,203,tutor,3,0,
104,207,tutor,3,0,
104,214,tutor,3,0,
104,223,tutor,3,0,
104,14,machine,4,0,
104,24,egg,2,0,
104,29,level-up,1,11,
104,37,level-up,1,31,
104,38,level-up,1,43,
104,39,level-up,1,3,
104,43,level-up,1,13,
104,99,level-up,1,23,
104,116,level-up,1,17,
104,125,level-up,1,7,
104,155,level-up,1,21,
104,157,machine,4,0,
104,198,level-up,1,37,
104,206,level-up,1,27,
104,206,machine,4,0,
104,283,level-up,1,41,
104,363,machine,4,0,
104,374,level-up,1,33,
104,374,machine,4,0,
104,431,machine,4,0,
104,442,egg,2,0,
104,445,machine,4,0,
104,446,machine,4,0,
104,210,tutor,3,0,
104,253,tutor,3,0,
104,282,tutor,3,0,
104,283,tutor,3,0,
104,334,tutor,3,0,
104,414,tutor,3,0,
104,29,tutor,3,0,
104,67,tutor,3,0,
104,197,egg,2,0,
104,203,egg,2,0,
104,479,machine,4,0,
104,496,machine,4,0,
104,497,machine,4,0,
104,498,egg,2,0,
104,510,machine,4,0,
104,514,level-up,1,47,
104,514,machine,4,0,
104,523,machine,4,0,
104,231,tutor,3,0,
104,442,tutor,3,0,
104,446,tutor,3,0,
104,590,machine,4,0,
104,612,machine,4,0,
104,264,tutor,3,0,
104,198,level-up,1,51,
104,693,machine,4,0,
104,707,level-up,1,37,
104,174,egg,2,0,
104,29,level-up,1,14,
104,37,level-up,1,30,
104,38,level-up,1,36,
104,39,level-up,1,2,
104,43,level-up,1,6,
104,99,level-up,1,18,
104,116,level-up,1,24,
104,125,level-up,1,12,
104,155,level-up,1,26,
104,29,level-up,1,12,
104,37,level-up,1,44,
104,38,level-up,1,48,
104,39,level-up,1,4,
104,43,egg,2,0,
104,67,machine,4,0,
104,103,machine,4,0,
104,116,level-up,1,32,
104,116,machine,4,0,
104,129,machine,4,0,
104,155,level-up,1,40,
104,189,level-up,1,1,1
104,198,level-up,1,29,
104,206,level-up,1,8,
104,253,machine,4,0,
104,283,level-up,1,36,
104,334,machine,4,0,
104,374,level-up,1,20,
104,414,machine,4,0,
104,442,machine,4,0,
104,514,level-up,1,16,
104,707,level-up,1,24,
104,707,machine,4,0,
104,815,tutor,3,0,
105,5,machine,4,0,
105,25,machine,4,0,
105,34,machine,4,0,
105,36,machine,4,0,
105,37,level-up,1,41,
105,38,machine,4,0,
105,43,level-up,1,1,3
105,43,level-up,1,25,
105,45,level-up,1,1,2
105,55,machine,4,0,
105,58,machine,4,0,
105,59,machine,4,0,
105,61,machine,4,0,
105,63,machine,4,0,
105,66,machine,4,0,
105,68,machine,4,0,
105,69,machine,4,0,
105,70,machine,4,0,
105,89,machine,4,0,
105,90,machine,4,0,
105,91,machine,4,0,
105,92,machine,4,0,
105,99,level-up,1,55,
105,99,machine,4,0,
105,102,machine,4,0,
105,104,machine,4,0,
105,116,level-up,1,1,4
105,116,level-up,1,33,
105,117,machine,4,0,
105,125,level-up,1,1,1
105,126,machine,4,0,
105,130,machine,4,0,
105,155,level-up,1,48,
105,156,machine,4,0,
105,164,machine,4,0,
105,29,level-up,1,18,
105,39,level-up,1,1,2
105,39,level-up,1,13,
105,125,level-up,1,10,
105,7,machine,4,0,
105,9,machine,4,0,
105,29,level-up,1,1,4
105,29,level-up,1,13,
105,29,machine,4,0,
105,37,level-up,1,46,
105,39,level-up,1,5,
105,43,level-up,1,17,
105,45,level-up,1,1,1
105,99,level-up,1,32,
105,116,level-up,1,21,
105,125,level-up,1,1,3
105,125,level-up,1,9,
105,155,level-up,1,25,
105,168,machine,4,0,
105,173,machine,4,0,
105,174,machine,4,0,
105,182,machine,4,0,
105,189,machine,4,0,
105,196,machine,4,0,
105,197,machine,4,0,
105,198,level-up,1,53,
105,201,machine,4,0,
105,203,machine,4,0,
105,206,level-up,1,39,
105,207,machine,4,0,
105,213,machine,4,0,
105,214,machine,4,0,
105,216,machine,4,0,
105,218,machine,4,0,
105,223,machine,4,0,
105,231,machine,4,0,
105,237,machine,4,0,
105,241,machine,4,0,
105,249,machine,4,0,
105,53,tutor,3,0,
105,58,tutor,3,0,
105,38,level-up,1,61,
105,53,machine,4,0,
105,263,machine,4,0,
105,264,machine,4,0,
105,280,machine,4,0,
105,290,machine,4,0,
105,317,machine,4,0,
105,332,machine,4,0,
105,5,tutor,3,0,
105,7,tutor,3,0,
105,9,tutor,3,0,
105,14,tutor,3,0,
105,25,tutor,3,0,
105,34,tutor,3,0,
105,38,tutor,3,0,
105,68,tutor,3,0,
105,69,tutor,3,0,
105,102,tutor,3,0,
105,157,tutor,3,0,
105,164,tutor,3,0,
105,173,tutor,3,0,
105,189,tutor,3,0,
105,196,tutor,3,0,
105,203,tutor,3,0,
105,207,tutor,3,0,
105,214,tutor,3,0,
105,223,tutor,3,0,
105,14,machine,4,0,
105,29,level-up,1,11,
105,37,level-up,1,33,
105,38,level-up,1,53,
105,39,level-up,1,3,
105,43,level-up,1,13,
105,99,level-up,1,23,
105,116,level-up,1,17,
105,125,level-up,1,7,
105,155,level-up,1,21,
105,157,machine,4,0,
105,198,level-up,1,43,
105,206,level-up,1,27,
105,206,machine,4,0,
105,283,level-up,1,49,
105,363,machine,4,0,
105,374,level-up,1,37,
105,374,machine,4,0,
105,411,machine,4,0,
105,416,machine,4,0,
105,431,machine,4,0,
105,444,machine,4,0,
105,445,machine,4,0,
105,446,machine,4,0,
105,200,tutor,3,0,
105,210,tutor,3,0,
105,253,tutor,3,0,
105,282,tutor,3,0,
105,283,tutor,3,0,
105,334,tutor,3,0,
105,414,tutor,3,0,
105,29,tutor,3,0,
105,67,tutor,3,0,
105,479,machine,4,0,
105,496,machine,4,0,
105,497,machine,4,0,
105,510,machine,4,0,
105,514,level-up,1,59,
105,514,machine,4,0,
105,523,machine,4,0,
105,231,tutor,3,0,
105,442,tutor,3,0,
105,446,tutor,3,0,
105,590,machine,4,0,
105,612,machine,4,0,
105,264,tutor,3,0,
105,198,level-up,1,65,
105,693,machine,4,0,
105,707,level-up,1,43,
105,673,tutor,3,0,
105,675,tutor,3,0,
105,707,tutor,3,0,
