dp1-25,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-25','Colorless','2');"
dp1-26,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-26','Colorless','1');"
dp1-27,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-27','Colorless','1');"
dp1-28,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-28','Colorless','2');"
dp1-29,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-29','Colorless','3');"
dp1-30,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-30','Colorless','1');"
dp1-31,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-31','Colorless','3');"
dp1-32,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-32','Colorless','2');"
dp1-33,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-33','Colorless','2');"
dp1-34,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-34','Colorless','1');"
dp1-35,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-35','Colorless','1');"
dp1-36,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-36','Colorless','1');"
dp1-37,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp1-37','Colorless','4');"
dp1-38,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp1-38','Colorless','4');"
dp1-39,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-39','Colorless','3');"
dp1-40,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-40','Colorless','1');"
dp1-41,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-41','Colorless','3');"
dp1-42,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-42','Colorless','1');"
dp1-43,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-43','Colorless','1');"
dp1-44,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-44','Colorless','3');"
dp1-45,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-45','Colorless','2');"
dp1-46,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-46','Colorless','1');"
dp1-47,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-47','Colorless','2');"
dp1-48,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-48','Colorless','1');"
dp1-49,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-49','Colorless','3');"
dp1-51,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-51','Colorless','2');"
dp1-53,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-53','Colorless','2');"
dp1-54,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-54','Colorless','2');"
dp1-55,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-55','Colorless','1');"
dp1-57,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-57','Colorless','1');"
dp1-58,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-58','Colorless','1');"
dp1-60,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-60','Colorless','2');"
dp1-61,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-61','Colorless','1');"
dp1-62,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-62','Colorless','1');"
dp1-63,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-63','Colorless','3');"
dp1-65,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-65','Colorless','1');"
dp1-66,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-66','Colorless','1');"
dp1-67,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-67','Colorless','1');"
dp1-68,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-68','Colorless','1');"
dp1-69,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-69','Colorless','1');"
dp1-70,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-70','Colorless','1');"
dp1-71,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-71','Colorless','1');"
dp1-72,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-72','Colorless','1');"
dp1-73,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-73','Colorless','1');"
dp1-74,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-74','Colorless','1');"
dp1-75,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-75','Colorless','1');"
dp1-76,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-76','Colorless','1');"
dp1-77,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-77','Colorless','1');"
dp1-78,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-78','Colorless','1');"
dp1-79,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-79','Colorless','1');"
dp1-80,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-80','Colorless','1');"
dp1-81,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-81','Colorless','2');"
dp1-82,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-82','Colorless','1');"
dp1-83,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-83','Colorless','1');"
dp1-84,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-84','Colorless','1');"
dp1-85,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-85','Colorless','1');"
dp1-86,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-86','Colorless','2');"
dp1-87,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-87','Colorless','1');"
dp1-88,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-88','Colorless','1');"
dp1-89,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-89','Colorless','1');"
dp1-90,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-90','Colorless','1');"
dp1-91,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-91','Colorless','1');"
dp1-92,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp1-92','Colorless','3');"
dp1-93,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-93','Colorless','1');"
dp1-94,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-94','Colorless','1');"
dp1-95,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-95','Colorless','2');"
dp1-96,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-96','Colorless','1');"
dp1-97,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-97','Colorless','1');"
dp1-98,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-98','Colorless','1');"
dp1-99,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-99','Colorless','2');"
dp1-100,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-100','Colorless','1');"
dp1-101,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-101','Colorless','1');"
dp1-102,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-102','Colorless','1');"
dp1-103,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-103','Colorless','2');"
dp1-104,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp1-104','Colorless','1');"
dp1-120,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp1-120','Colorless','2');"
dp1-122,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp1-122','Colorless','4');"
dp2-1,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp2-1','Colorless','4');"
dp2-2,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-2','Colorless','1');"
dp2-3,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-3','Colorless','1');"
dp2-4,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-4','Colorless','1');"
dp2-5,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-5','Colorless','3');"
dp2-6,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-6','Colorless','3');"
dp2-7,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-7','Colorless','1');"
dp2-8,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-8','Colorless','2');"
dp2-10,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-10','Colorless','1');"
dp2-11,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-11','Colorless','1');"
dp2-12,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-12','Colorless','3');"
dp2-13,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-13','Colorless','2');"
dp2-14,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-14','Colorless','1');"
dp2-15,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-15','Colorless','1');"
dp2-16,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-16','Colorless','2');"
dp2-17,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp2-17','Colorless','4');"
dp2-18,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-18','Colorless','1');"
dp2-19,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-19','Colorless','3');"
dp2-20,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-20','Colorless','1');"
dp2-21,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-21','Colorless','3');"
dp2-22,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-22','Colorless','1');"
dp2-24,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-24','Colorless','2');"
dp2-25,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-25','Colorless','2');"
dp2-26,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-26','Colorless','3');"
dp2-27,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-27','Colorless','2');"
dp2-29,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-29','Colorless','1');"
dp2-30,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-30','Colorless','1');"
dp2-31,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-31','Colorless','2');"
dp2-32,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-32','Colorless','1');"
dp2-33,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-33','Colorless','1');"
dp2-34,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp2-34','Colorless','4');"
dp2-35,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-35','Colorless','1');"
dp2-36,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-36','Colorless','1');"
dp2-37,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-37','Colorless','1');"
dp2-38,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-38','Colorless','2');"
dp2-39,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-39','Colorless','3');"
dp2-40,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-40','Colorless','3');"
dp2-41,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-41','Colorless','1');"
dp2-42,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-42','Colorless','1');"
dp2-43,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-43','Colorless','1');"
dp2-44,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-44','Colorless','2');"
dp2-45,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-45','Colorless','2');"
dp2-47,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-47','Colorless','1');"
dp2-48,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-48','Colorless','1');"
dp2-49,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-49','Colorless','1');"
dp2-51,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-51','Colorless','3');"
dp2-52,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-52','Colorless','1');"
dp2-53,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-53','Colorless','3');"
dp2-54,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-54','Colorless','2');"
dp2-56,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-56','Colorless','1');"
dp2-57,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-57','Colorless','1');"
dp2-58,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-58','Colorless','2');"
dp2-60,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-60','Colorless','1');"
dp2-61,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-61','Colorless','1');"
dp2-62,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-62','Colorless','2');"
dp2-63,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-63','Colorless','2');"
dp2-64,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-64','Colorless','1');"
dp2-65,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-65','Colorless','1');"
dp2-66,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-66','Colorless','1');"
dp2-67,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-67','Colorless','1');"
dp2-68,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-68','Colorless','1');"
dp2-69,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-69','Colorless','1');"
dp2-70,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-70','Colorless','1');"
dp2-71,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-71','Colorless','2');"
dp2-72,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-72','Colorless','1');"
dp2-73,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-73','Colorless','2');"
dp2-74,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-74','Colorless','1');"
dp2-75,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-75','Colorless','1');"
dp2-76,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-76','Colorless','2');"
dp2-77,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-77','Colorless','1');"
dp2-78,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-78','Colorless','1');"
dp2-79,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-79','Colorless','1');"
dp2-80,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-80','Colorless','1');"
dp2-81,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-81','Colorless','1');"
dp2-82,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-82','Colorless','1');"
dp2-83,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-83','Colorless','1');"
dp2-84,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-84','Colorless','2');"
dp2-85,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-85','Colorless','1');"
dp2-86,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-86','Colorless','2');"
dp2-87,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-87','Colorless','1');"
dp2-88,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-88','Colorless','1');"
dp2-89,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-89','Colorless','1');"
dp2-90,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-90','Colorless','1');"
dp2-91,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-91','Colorless','1');"
dp2-92,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-92','Colorless','1');"
dp2-93,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-93','Colorless','1');"
dp2-94,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-94','Colorless','1');"
dp2-95,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-95','Colorless','1');"
dp2-96,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-96','Colorless','1');"
dp2-97,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-97','Colorless','2');"
dp2-98,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-98','Colorless','1');"
dp2-99,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-99','Colorless','1');"
dp2-100,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-100','Colorless','1');"
dp2-101,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-101','Colorless','2');"
dp2-102,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp2-102','Colorless','2');"
dp2-103,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-103','Colorless','1');"
dp2-104,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-104','Colorless','1');"
dp2-105,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-105','Colorless','1');"
dp2-106,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-106','Colorless','1');"
dp2-107,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-107','Colorless','1');"
dp2-108,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-108','Colorless','1');"
dp2-121,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-121','Colorless','3');"
dp2-122,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp2-122','Colorless','1');"
dp2-123,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp2-123','Colorless','3');"
dp3-1,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-1','Colorless','3');"
dp3-2,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-2','Colorless','2');"
dp3-3,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-3','Colorless','3');"
dp3-4,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-4','Colorless','2');"
dp3-5,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-5','Colorless','1');"
dp3-6,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-6','Colorless','2');"
dp3-7,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-7','Colorless','2');"
dp3-8,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp3-8','Colorless','4');"
dp3-9,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp3-9','Colorless','4');"
dp3-10,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-10','Colorless','2');"
dp3-12,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp3-12','Colorless','4');"
dp3-13,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-13','Colorless','2');"
dp3-14,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-14','Colorless','2');"
dp3-15,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-15','Colorless','1');"
dp3-16,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-16','Colorless','2');"
dp3-17,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-17','Colorless','1');"
dp3-18,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-18','Colorless','3');"
dp3-19,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-19','Colorless','1');"
dp3-20,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-20','Colorless','3');"
dp3-21,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-21','Colorless','1');"
dp3-22,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-22','Colorless','2');"
dp3-23,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-23','Colorless','1');"
dp3-25,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-25','Colorless','3');"
dp3-27,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-27','Colorless','1');"
dp3-28,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-28','Colorless','1');"
dp3-29,Colorless,4,"insert into retreat_cost (card_id,color_id,count) values('dp3-29','Colorless','4');"
dp3-30,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-30','Colorless','2');"
dp3-31,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-31','Colorless','3');"
dp3-32,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-32','Colorless','1');"
dp3-34,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-34','Colorless','2');"
dp3-36,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-36','Colorless','1');"
dp3-38,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-38','Colorless','2');"
dp3-39,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-39','Colorless','1');"
dp3-41,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-41','Colorless','1');"
dp3-42,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-42','Colorless','1');"
dp3-43,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-43','Colorless','1');"
dp3-44,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-44','Colorless','1');"
dp3-45,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-45','Colorless','2');"
dp3-46,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-46','Colorless','1');"
dp3-47,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-47','Colorless','2');"
dp3-48,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-48','Colorless','3');"
dp3-49,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-49','Colorless','1');"
dp3-50,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-50','Colorless','1');"
dp3-51,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-51','Colorless','2');"
dp3-52,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-52','Colorless','1');"
dp3-53,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-53','Colorless','1');"
dp3-54,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-54','Colorless','1');"
dp3-55,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-55','Colorless','2');"
dp3-56,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-56','Colorless','2');"
dp3-57,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-57','Colorless','1');"
dp3-59,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-59','Colorless','1');"
dp3-60,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-60','Colorless','3');"
dp3-62,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-62','Colorless','1');"
dp3-63,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-63','Colorless','1');"
dp3-64,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-64','Colorless','2');"
dp3-66,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-66','Colorless','1');"
dp3-67,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-67','Colorless','1');"
dp3-68,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-68','Colorless','1');"
dp3-69,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-69','Colorless','1');"
dp3-70,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-70','Colorless','1');"
dp3-71,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-71','Colorless','1');"
dp3-72,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-72','Colorless','1');"
dp3-73,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-73','Colorless','1');"
dp3-74,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-74','Colorless','1');"
dp3-75,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-75','Colorless','1');"
dp3-76,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-76','Colorless','1');"
dp3-77,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-77','Colorless','1');"
dp3-78,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-78','Colorless','1');"
dp3-79,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-79','Colorless','1');"
dp3-80,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-80','Colorless','1');"
dp3-81,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-81','Colorless','1');"
dp3-82,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-82','Colorless','1');"
dp3-83,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-83','Colorless','1');"
dp3-84,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-84','Colorless','1');"
dp3-85,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-85','Colorless','1');"
dp3-86,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-86','Colorless','1');"
dp3-87,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-87','Colorless','2');"
dp3-88,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-88','Colorless','2');"
dp3-89,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-89','Colorless','2');"
dp3-90,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-90','Colorless','1');"
dp3-91,Colorless,3,"insert into retreat_cost (card_id,color_id,count) values('dp3-91','Colorless','3');"
dp3-92,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-92','Colorless','1');"
dp3-93,Colorless,2,"insert into retreat_cost (card_id,color_id,count) values('dp3-93','Colorless','2');"
dp3-94,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-94','Colorless','1');"
dp3-95,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-95','Colorless','1');"
dp3-96,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-96','Colorless','1');"
dp3-97,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-97','Colorless','1');"
dp3-98,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-98','Colorless','1');"
dp3-99,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-99','Colorless','1');"
dp3-100,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-100','Colorless','1');"
dp3-101,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-101','Colorless','1');"
dp3-102,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-102','Colorless','1');"
dp3-104,Colorless,1,"insert into retreat_cost (card_id,color_id,count) values('dp3-104','Colorless','1');"
